zip_code,city,state,territory_id
08846,MIDDLESEX,NJ,ID104B07
08848,MILFORD,NJ,ID104B07
08850,MILLTOWN,NJ,ID104B04
08852,"MONMOUTH JUNCTION",NJ,ID104B04
08853,"NESHANIC STATION",NJ,ID104B07
08854,PISCATAWAY,NJ,ID104B07
08855,PISCATAWAY,NJ,ID104B07
08857,"OLD BRIDGE",NJ,ID104B03
08858,OLDWICK,NJ,ID104B07
08859,PARLIN,NJ,ID104B03
08861,"PERTH AMBOY",NJ,ID104B03
08862,"PERTH AMBOY",NJ,ID104B03
08863,FORDS,NJ,ID104B03
08865,PHILLIPSBURG,NJ,ID104B07
08867,PITTSTOWN,NJ,ID104B07
08868,QUAKERTOWN,NJ,ID104B07
08869,RARITAN,NJ,ID104B07
08870,READINGTON,NJ,ID104B07
08871,SAYREVILLE,NJ,ID104B03
08872,SAYREVILLE,NJ,ID104B03
08873,SOMERSET,NJ,ID104B07
08875,SOMERSET,NJ,ID104B07
08876,SOMERVILLE,NJ,ID104B07
08879,"SOUTH AMBOY",NJ,ID104B03
08880,"SOUTH BOUND BROOK",NJ,ID104B07
08882,"SOUTH RIVER",NJ,ID104B04
08884,SPOTSWOOD,NJ,ID104B04
08885,STANTON,NJ,ID104B07
08886,STEWARTSVILLE,NJ,ID104B07
08887,"THREE BRIDGES",NJ,ID104B07
08888,WHITEHOUSE,NJ,ID104B07
08889,"WHITEHOUSE STATION",NJ,ID104B07
08890,ZAREPHATH,NJ,ID104B07
08896,RARITAN,NJ,ID104B07
08899,EDISON,NJ,ID104B03
08901,"NEW BRUNSWICK",NJ,ID104B04
08902,"NORTH BRUNSWICK",NJ,ID104B04
08903,"NEW BRUNSWICK",NJ,ID104B04
08904,"HIGHLAND PARK",NJ,ID104B04
08905,"NEW BRUNSWICK",NJ,ID104B04
08906,"NEW BRUNSWICK",NJ,ID104B03
08922,"NORTH BRUNSWICK",NJ,ID104B04
08933,"NEW BRUNSWICK",NJ,ID104B04
08988,EDISON,NJ,ID104B03
08989,"NEW BRUNSWICK",NJ,ID104B03
10001,"NEW YORK",NY,ID103B06
10002,"NEW YORK",NY,ID103B06
10003,"NEW YORK",NY,ID103B06
10004,"NEW YORK",NY,ID103B06
10005,"NEW YORK",NY,ID103B06
10006,"NEW YORK",NY,ID103B06
10007,"NEW YORK",NY,ID103B06
10008,"NEW YORK",NY,ID103B06
10009,"NEW YORK",NY,ID103B06
10010,"NEW YORK",NY,ID103B06
10011,"NEW YORK",NY,ID103B06
10012,"NEW YORK",NY,ID103B06
10013,"NEW YORK",NY,ID103B06
10014,"NEW YORK",NY,ID103B06
10015,"NEW YORK",NY,ID103B06
10016,"NEW YORK",NY,ID103B06
10017,"NEW YORK",NY,ID103B06
10018,"NEW YORK",NY,ID103B06
10019,"NEW YORK",NY,ID103B06
10020,"NEW YORK",NY,ID103B06
10021,"NEW YORK",NY,ID103B07
10022,"NEW YORK",NY,ID103B06
10023,"NEW YORK",NY,ID103B07
10024,"NEW YORK",NY,ID103B07
10025,"NEW YORK",NY,ID103B07
10026,"NEW YORK",NY,ID103B07
10027,"NEW YORK",NY,ID103B07
10028,"NEW YORK",NY,ID103B07
10029,"NEW YORK",NY,ID103B07
10030,"NEW YORK",NY,ID103B07
10031,"NEW YORK",NY,ID103B07
10032,"NEW YORK",NY,ID103B07
10033,"NEW YORK",NY,ID103B07
10034,"NEW YORK",NY,ID103B07
10035,"NEW YORK",NY,ID103B07
10036,"NEW YORK",NY,ID103B06
10037,"NEW YORK",NY,ID103B07
10038,"NEW YORK",NY,ID103B06
10039,"NEW YORK",NY,ID103B07
10040,"NEW YORK",NY,ID103B07
10041,"NEW YORK",NY,ID103B06
10043,"NEW YORK",NY,ID103B06
10044,"NEW YORK",NY,ID103B06
10045,"NEW YORK",NY,ID103B06
10046,"NEW YORK",NY,ID103B06
10047,"NEW YORK",NY,ID103B06
10048,"NEW YORK",NY,ID103B06
10055,"NEW YORK",NY,ID103B06
10060,"NEW YORK",NY,ID103B06
10065,"NEW YORK",NY,ID103B07
10069,"NEW YORK",NY,ID103B07
10072,"NEW YORK",NY,ID103B06
10075,"NEW YORK",NY,ID103B07
10079,"NEW YORK",NY,ID103B06
10080,"NEW YORK",NY,ID103B06
10081,"NEW YORK",NY,ID103B06
10082,"NEW YORK",NY,ID103B06
10087,"NEW YORK",NY,ID103B06
10090,"NEW YORK",NY,ID103B06
10092,WASHINGTONVILLE,NY,ID102B07
10094,"NEW YORK",NY,ID103B06
10095,"NEW YORK",NY,ID103B06
10096,"NEW YORK",NY,ID103B06
10098,"NEW YORK",NY,ID103B06
10099,"NEW YORK",NY,ID103B06
10101,"NEW YORK",NY,ID103B06
10102,"NEW YORK",NY,ID103B06
10103,"NEW YORK",NY,ID103B06
10104,"NEW YORK",NY,ID103B06
10105,"NEW YORK",NY,ID103B06
10106,"NEW YORK",NY,ID103B06
10107,"NEW YORK",NY,ID103B06
10108,"NEW YORK",NY,ID103B06
10109,"NEW YORK",NY,ID103B06
10110,"NEW YORK",NY,ID103B06
10111,"NEW YORK",NY,ID103B06
10112,"NEW YORK",NY,ID103B06
10113,"NEW YORK",NY,ID103B06
10114,"NEW YORK",NY,ID103B06
10115,"NEW YORK",NY,ID103B07
10116,"NEW YORK",NY,ID103B07
10117,"NEW YORK",NY,ID103B06
10118,"NEW YORK",NY,ID103B06
10119,"NEW YORK",NY,ID103B06
10120,"NEW YORK",NY,ID103B06
10121,"NEW YORK",NY,ID103B06
10122,"NEW YORK",NY,ID103B06
10123,"NEW YORK",NY,ID103B06
10124,"NEW YORK",NY,ID103B06
10125,"NEW YORK",NY,ID103B06
10126,"NEW YORK",NY,ID103B06
10128,"NEW YORK",NY,ID103B07
10129,"NEW YORK",NY,ID103B06
10130,"NEW YORK",NY,ID103B06
10131,"NEW YORK",NY,ID103B07
10132,"NEW YORK",NY,ID103B07
10133,"NEW YORK",NY,ID103B07
10138,"NEW YORK",NY,ID103B06
10149,"NEW YORK",NY,ID103B06
10150,"NEW YORK",NY,ID103B06
10151,"NEW YORK",NY,ID103B06
10152,"NEW YORK",NY,ID103B06
10153,"NEW YORK",NY,ID103B06
10154,"NEW YORK",NY,ID103B06
10155,"NEW YORK",NY,ID103B06
10156,"NEW YORK",NY,ID103B06
10157,"NEW YORK",NY,ID103B06
10158,"NEW YORK",NY,ID103B06
10159,"NEW YORK",NY,ID103B06
10160,"NEW YORK",NY,ID103B06
10161,"NEW YORK",NY,ID103B06
10162,"NEW YORK",NY,ID103B07
10163,"NEW YORK",NY,ID103B06
10164,"NEW YORK",NY,ID103B06
10165,"NEW YORK",NY,ID103B06
10166,"NEW YORK",NY,ID103B06
10167,"NEW YORK",NY,ID103B06
10168,"NEW YORK",NY,ID103B06
10169,"NEW YORK",NY,ID103B06
10170,"NEW YORK",NY,ID103B06
10171,"NEW YORK",NY,ID103B06
10172,"NEW YORK",NY,ID103B06
10173,"NEW YORK",NY,ID103B06
10174,"NEW YORK",NY,ID103B06
10175,"NEW YORK",NY,ID103B06
10176,"NEW YORK",NY,ID103B06
10177,"NEW YORK",NY,ID103B06
10178,"NEW YORK",NY,ID103B06
10179,"NEW YORK",NY,ID103B06
10184,"NEW YORK",NY,ID103B06
10185,"NEW YORK",NY,ID103B06
10196,"NEW YORK",NY,ID103B06
10197,"NEW YORK",NY,ID103B06
10199,"NEW YORK",NY,ID103B06
10200,"NEW YORK",NY,ID103B06
10203,"NEW YORK",NY,ID103B06
10211,"NEW YORK",NY,ID103B06
10212,"NEW YORK",NY,ID103B06
10213,"NEW YORK",NY,ID103B06
10242,"NEW YORK",NY,ID103B06
10249,"NEW YORK",NY,ID103B06
10256,"NEW YORK",NY,ID103B06
10257,"NEW YORK",NY,ID103B06
10258,"NEW YORK",NY,ID103B06
10259,"NEW YORK",NY,ID103B06
10260,"NEW YORK",NY,ID103B06
10261,"NEW YORK",NY,ID103B06
10265,"NEW YORK",NY,ID103B06
10268,"NEW YORK",NY,ID103B06
10269,"NEW YORK",NY,ID103B06
10270,"NEW YORK",NY,ID103B06
10271,"NEW YORK",NY,ID103B06
10272,"NEW YORK",NY,ID103B06
10273,"NEW YORK",NY,ID103B06
10274,"NEW YORK",NY,ID103B06
10275,"NEW YORK",NY,ID103B06
10276,"NEW YORK",NY,ID103B06
10277,"NEW YORK",NY,ID103B06
10278,"NEW YORK",NY,ID103B06
10279,"NEW YORK",NY,ID103B06
10280,"NEW YORK",NY,ID103B06
10281,"NEW YORK",NY,ID103B06
10282,"NEW YORK",NY,ID103B06
10285,"NEW YORK",NY,ID103B06
10286,"NEW YORK",NY,ID103B06
10292,"NEW YORK",NY,ID103B06
10301,"STATEN ISLAND",NY,ID103B05
10302,"STATEN ISLAND",NY,ID103B05
10303,"STATEN ISLAND",NY,ID103B05
10304,"STATEN ISLAND",NY,ID103B05
10305,"STATEN ISLAND",NY,ID103B05
10306,"STATEN ISLAND",NY,ID103B05
10307,"STATEN ISLAND",NY,ID103B05
10308,"STATEN ISLAND",NY,ID103B05
10309,"STATEN ISLAND",NY,ID103B05
10310,"STATEN ISLAND",NY,ID103B05
10311,"STATEN ISLAND",NY,ID103B05
10312,"STATEN ISLAND",NY,ID103B05
10313,"STATEN ISLAND",NY,ID103B05
10314,"STATEN ISLAND",NY,ID103B05
10432,BRONX,NY,ID102B05
10451,BRONX,NY,ID102B05
10452,BRONX,NY,ID102B05
10453,BRONX,NY,ID102B05
10454,BRONX,NY,ID102B05
10455,BRONX,NY,ID102B05
10456,BRONX,NY,ID102B05
10457,BRONX,NY,ID102B05
10458,BRONX,NY,ID102B05
10459,BRONX,NY,ID102B05
10460,BRONX,NY,ID102B05
10461,BRONX,NY,ID102B05
10462,BRONX,NY,ID102B05
10463,BRONX,NY,ID102B05
10464,BRONX,NY,ID102B05
10465,BRONX,NY,ID102B05
10466,BRONX,NY,ID102B05
10467,BRONX,NY,ID102B05
10468,BRONX,NY,ID102B05
10469,BRONX,NY,ID102B05
10470,BRONX,NY,ID102B05
10471,BRONX,NY,ID102B05
10472,BRONX,NY,ID102B05
10473,BRONX,NY,ID102B05
10474,BRONX,NY,ID102B05
10475,BRONX,NY,ID102B05
10499,BRONX,NY,ID102B05
10501,AMAWALK,NY,ID102B04
10502,ARDSLEY,NY,ID102B04
10503,"ARDSLEY ON HUDSON",NY,ID102B04
10504,ARMONK,NY,ID102B04
10505,"BALDWIN PLACE",NY,ID102B04
10506,BEDFORD,NY,ID102B04
10507,"BEDFORD HILLS",NY,ID102B04
10509,BREWSTER,NY,ID102B04
10510,"BRIARCLIFF MANOR",NY,ID102B04
10511,BUCHANAN,NY,ID102B04
10512,CARMEL,NY,ID102B04
10514,CHAPPAQUA,NY,ID102B04
10516,"COLD SPRING",NY,ID102B04
10517,CROMPOND,NY,ID102B04
10518,"CROSS RIVER",NY,ID102B04
10519,"CROTON FALLS",NY,ID102B04
10520,"CROTON ON HUDSON",NY,ID102B04
10521,"CROTON ON HUDSON",NY,ID102B04
10522,"DOBBS FERRY",NY,ID102B04
10523,ELMSFORD,NY,ID102B04
10524,GARRISON,NY,ID102B04
10526,"GOLDENS BRIDGE",NY,ID102B04
10527,"GRANITE SPRINGS",NY,ID102B04
10528,HARRISON,NY,ID102B04
10530,HARTSDALE,NY,ID102B04
10532,HAWTHORNE,NY,ID102B04
10533,IRVINGTON,NY,ID102B04
10535,"JEFFERSON VALLEY",NY,ID102B04
10536,KATONAH,NY,ID102B04
10537,"LAKE PEEKSKILL",NY,ID102B04
10538,LARCHMONT,NY,ID102B04
10540,LINCOLNDALE,NY,ID102B04
10541,MAHOPAC,NY,ID102B04
10542,"MAHOPAC FALLS",NY,ID102B04
10543,MAMARONECK,NY,ID102B04
10545,MARYKNOLL,NY,ID102B04
10546,MILLWOOD,NY,ID102B04
10547,"MOHEGAN LAKE",NY,ID102B04
10548,MONTROSE,NY,ID102B04
10549,"MOUNT KISCO",NY,ID102B04
10550,"MOUNT VERNON",NY,ID102B05
10551,"MOUNT VERNON",NY,ID102B05
10552,"MOUNT VERNON",NY,ID102B05
10553,"MOUNT VERNON",NY,ID102B05
10557,"MOUNT VERNON",NY,ID102B05
10558,"MOUNT VERNON",NY,ID102B05
10560,"NORTH SALEM",NY,ID102B04
10562,OSSINING,NY,ID102B04
10566,PEEKSKILL,NY,ID102B04
10567,"CORTLANDT MANOR",NY,ID102B04
10570,PLEASANTVILLE,NY,ID102B04
10571,CHAPPAQUA,NY,ID102B04
10572,PLEASANTVILLE,NY,ID102B04
10573,"PORT CHESTER",NY,ID102B04
10576,"POUND RIDGE",NY,ID102B04
10577,PURCHASE,NY,ID102B04
10578,PURDYS,NY,ID102B04
10579,"PUTNAM VALLEY",NY,ID102B04
10580,RYE,NY,ID102B04
10583,SCARSDALE,NY,ID102B04
10587,SHENOROCK,NY,ID102B04
10588,"SHRUB OAK",NY,ID102B04
10589,SOMERS,NY,ID102B04
10590,"SOUTH SALEM",NY,ID102B04
10591,TARRYTOWN,NY,ID102B04
10594,THORNWOOD,NY,ID102B04
10595,VALHALLA,NY,ID102B04
10596,VERPLANCK,NY,ID102B04
10597,WACCABUC,NY,ID102B04
10598,"YORKTOWN HEIGHTS",NY,ID102B04
10601,"WHITE PLAINS",NY,ID102B04
10602,"WHITE PLAINS",NY,ID102B04
10603,"WHITE PLAINS",NY,ID102B04
10604,"WEST HARRISON",NY,ID102B04
10605,"WHITE PLAINS",NY,ID102B04
10606,"WHITE PLAINS",NY,ID102B04
10607,"WHITE PLAINS",NY,ID102B04
10610,"WHITE PLAINS",NY,ID102B04
10701,YONKERS,NY,ID102B05
10702,YONKERS,NY,ID102B05
10703,YONKERS,NY,ID102B05
10704,YONKERS,NY,ID102B05
10705,YONKERS,NY,ID102B05
10706,"HASTINGS ON HUDSON",NY,ID102B04
10707,TUCKAHOE,NY,ID102B04
10708,BRONXVILLE,NY,ID102B04
10709,EASTCHESTER,NY,ID102B04
10710,YONKERS,NY,ID102B04
10713,YONKERS,NY,ID102B04
10801,"NEW ROCHELLE",NY,ID102B04
10802,"NEW ROCHELLE",NY,ID102B04
10803,PELHAM,NY,ID102B04
10804,"NEW ROCHELLE",NY,ID102B04
10805,"NEW ROCHELLE",NY,ID102B04
10901,SUFFERN,NY,ID102B07
10904,SUFFERN,NY,ID102B07
10910,ARDEN,NY,ID102B07
10911,"BEAR MOUNTAIN",NY,ID102B07
10912,BELLVALE,NY,ID102B07
10913,BLAUVELT,NY,ID102B07
10914,"BLOOMING GROVE",NY,ID102B07
10915,BULLVILLE,NY,ID102B07
10916,"CAMPBELL HALL",NY,ID102B07
10917,"CENTRAL VALLEY",NY,ID102B07
10918,CHESTER,NY,ID102B07
10919,CIRCLEVILLE,NY,ID102B07
10920,CONGERS,NY,ID102B07
10921,FLORIDA,NY,ID102B07
10922,"FORT MONTGOMERY",NY,ID102B07
10923,GARNERVILLE,NY,ID102B07
10924,GOSHEN,NY,ID102B07
10925,"GREENWOOD LAKE",NY,ID102B07
10926,HARRIMAN,NY,ID102B07
10927,HAVERSTRAW,NY,ID102B07
10928,"HIGHLAND FALLS",NY,ID102B07
10930,"HIGHLAND MILLS",NY,ID102B07
10931,HILLBURN,NY,ID102B07
10932,HOWELLS,NY,ID102B07
10933,JOHNSON,NY,ID102B07
10940,MIDDLETOWN,NY,ID102B07
10941,MIDDLETOWN,NY,ID102B07
10943,MIDDLETOWN,NY,ID102B07
10949,MONROE,NY,ID102B07
10950,MONROE,NY,ID102B07
10952,MONSEY,NY,ID102B07
10953,MOUNTAINVILLE,NY,ID102B07
10954,NANUET,NY,ID102B07
10956,"NEW CITY",NY,ID102B07
10958,"NEW HAMPTON",NY,ID102B07
10959,"NEW MILFORD",NY,ID102B07
10960,NYACK,NY,ID102B07
10962,ORANGEBURG,NY,ID102B07
10963,OTISVILLE,NY,ID102B07
10964,PALISADES,NY,ID102B07
10965,"PEARL RIVER",NY,ID102B07
10968,PIERMONT,NY,ID102B07
10969,"PINE ISLAND",NY,ID102B07
10970,POMONA,NY,ID102B07
10973,"SLATE HILL",NY,ID102B07
10974,SLOATSBURG,NY,ID102B07
10975,SOUTHFIELDS,NY,ID102B07
10976,SPARKILL,NY,ID102B07
10977,"SPRING VALLEY",NY,ID102B07
10979,"STERLING FOREST",NY,ID102B07
10980,"STONY POINT",NY,ID102B07
10981,"SUGAR LOAF",NY,ID102B07
10982,TALLMAN,NY,ID102B07
10983,TAPPAN,NY,ID102B07
10984,THIELLS,NY,ID102B07
10985,"THOMPSON RIDGE",NY,ID102B07
10986,"TOMKINS COVE",NY,ID102B07
10987,"TUXEDO PARK",NY,ID102B07
10988,UNIONVILLE,NY,ID102B07
10989,"VALLEY COTTAGE",NY,ID102B07
10990,WARWICK,NY,ID102B07
10992,WASHINGTONVILLE,NY,ID102B07
10993,"WEST HAVERSTRAW",NY,ID102B07
10994,"WEST NYACK",NY,ID102B07
10996,"WEST POINT",NY,ID102B07
10997,"WEST POINT",NY,ID102B07
10998,WESTTOWN,NY,ID102B07
11001,"FLORAL PARK",NY,ID103B03
11002,"FLORAL PARK",NY,ID103B03
11003,ELMONT,NY,ID103B03
11004,"GLEN OAKS",NY,ID103B03
11005,"FLORAL PARK",NY,ID103B03
11010,"FRANKLIN SQUARE",NY,ID103B03
11020,"GREAT NECK",NY,ID103B02
11021,"GREAT NECK",NY,ID103B02
11022,"GREAT NECK",NY,ID103B02
11023,"GREAT NECK",NY,ID103B02
11024,"GREAT NECK",NY,ID103B02
11025,"GREAT NECK",NY,ID103B02
11026,"GREAT NECK",NY,ID103B02
11027,"GREAT NECK",NY,ID103B02
11030,MANHASSET,NY,ID103B02
11040,"NEW HYDE PARK",NY,ID103B02
11041,"NEW HYDE PARK",NY,ID103B02
11042,"NEW HYDE PARK",NY,ID103B02
11043,"NEW HYDE PARK",NY,ID103B02
11044,"NEW HYDE PARK",NY,ID103B02
11050,"PORT WASHINGTON",NY,ID103B02
11051,"PORT WASHINGTON",NY,ID103B02
11052,"PORT WASHINGTON",NY,ID103B02
11053,"PORT WASHINGTON",NY,ID103B02
11054,"PORT WASHINGTON",NY,ID103B02
11055,"PORT WASHINGTON",NY,ID103B02
11096,INWOOD,NY,ID103B03
11099,"NEW HYDE PARK",NY,ID103B02
11101,"LONG ISLAND CITY",NY,ID103B06
11102,ASTORIA,NY,ID103B06
11103,ASTORIA,NY,ID103B06
11104,SUNNYSIDE,NY,ID103B06
11105,ASTORIA,NY,ID103B06
11106,ASTORIA,NY,ID103B06
11109,"LONG ISLAND CITY",NY,ID103B06
11120,"LONG ISLAND CITY",NY,ID103B06
11201,BROOKLYN,NY,ID103B04
11202,BROOKLYN,NY,ID103B04
11203,BROOKLYN,NY,ID103B04
11204,BROOKLYN,NY,ID103B05
11205,BROOKLYN,NY,ID103B04
11206,BROOKLYN,NY,ID103B04
11207,BROOKLYN,NY,ID103B04
11208,BROOKLYN,NY,ID103B04
11209,BROOKLYN,NY,ID103B05
11210,BROOKLYN,NY,ID103B04
11211,BROOKLYN,NY,ID103B06
11212,BROOKLYN,NY,ID103B04
11213,BROOKLYN,NY,ID103B04
11214,BROOKLYN,NY,ID103B05
11215,BROOKLYN,NY,ID103B05
11216,BROOKLYN,NY,ID103B04
11217,BROOKLYN,NY,ID103B04
11218,BROOKLYN,NY,ID103B05
11219,BROOKLYN,NY,ID103B05
11220,BROOKLYN,NY,ID103B05
11221,BROOKLYN,NY,ID103B04
11222,BROOKLYN,NY,ID103B06
11223,BROOKLYN,NY,ID103B05
11224,BROOKLYN,NY,ID103B05
11225,BROOKLYN,NY,ID103B04
11226,BROOKLYN,NY,ID103B05
11228,BROOKLYN,NY,ID103B05
11229,BROOKLYN,NY,ID103B04
11230,BROOKLYN,NY,ID103B05
11231,BROOKLYN,NY,ID103B05
11232,BROOKLYN,NY,ID103B05
11233,BROOKLYN,NY,ID103B04
11234,BROOKLYN,NY,ID103B04
11235,BROOKLYN,NY,ID103B05
11236,BROOKLYN,NY,ID103B04
11237,BROOKLYN,NY,ID103B04
11238,BROOKLYN,NY,ID103B04
11239,BROOKLYN,NY,ID103B04
11240,BROOKLYN,NY,ID103B04
11241,BROOKLYN,NY,ID103B04
11242,BROOKLYN,NY,ID103B04
11243,BROOKLYN,NY,ID103B04
11244,BROOKLYN,NY,ID103B04
11245,BROOKLYN,NY,ID103B04
11247,BROOKLYN,NY,ID103B04
11248,BROOKLYN,NY,ID103B04
11249,BROOKLYN,NY,ID103B06
11251,BROOKLYN,NY,ID103B04
11252,BROOKLYN,NY,ID103B05
11254,BROOKLYN,NY,ID103B04
11255,BROOKLYN,NY,ID103B04
11256,BROOKLYN,NY,ID103B04
11351,FLUSHING,NY,ID103B02
11352,FLUSHING,NY,ID103B02
11354,FLUSHING,NY,ID103B02
11355,FLUSHING,NY,ID103B02
11356,"COLLEGE POINT",NY,ID103B02
11357,WHITESTONE,NY,ID103B02
11358,FLUSHING,NY,ID103B02
11359,BAYSIDE,NY,ID103B02
11360,BAYSIDE,NY,ID103B02
11361,BAYSIDE,NY,ID103B02
11362,"LITTLE NECK",NY,ID103B02
11363,"LITTLE NECK",NY,ID103B02
11364,"OAKLAND GARDENS",NY,ID103B02
11365,"FRESH MEADOWS",NY,ID103B02
11366,"FRESH MEADOWS",NY,ID103B02
11367,FLUSHING,NY,ID103B02
11368,CORONA,NY,ID103B06
11369,"EAST ELMHURST",NY,ID103B06
11370,"EAST ELMHURST",NY,ID103B06
11371,FLUSHING,NY,ID103B06
11372,"JACKSON HEIGHTS",NY,ID103B06
11373,ELMHURST,NY,ID103B06
11374,"REGO PARK",NY,ID103B04
11375,"FOREST HILLS",NY,ID103B04
11377,WOODSIDE,NY,ID103B06
11378,MASPETH,NY,ID103B06
11379,"MIDDLE VILLAGE",NY,ID103B04
11380,ELMHURST,NY,ID103B06
11381,FLUSHING,NY,ID103B04
11385,RIDGEWOOD,NY,ID103B04
11386,RIDGEWOOD,NY,ID103B04
11390,FLUSHING,NY,ID103B02
11404,JAMAICA,NY,ID103B03
11405,JAMAICA,NY,ID103B03
11407,JAMAICA,NY,ID103B03
11411,"CAMBRIA HEIGHTS",NY,ID103B03
11412,"SAINT ALBANS",NY,ID103B03
11413,"SPRINGFIELD GARDENS",NY,ID103B03
11414,"HOWARD BEACH",NY,ID103B04
11415,"KEW GARDENS",NY,ID103B04
11416,"OZONE PARK",NY,ID103B04
11417,"OZONE PARK",NY,ID103B04
11418,"RICHMOND HILL",NY,ID103B03
11419,"SOUTH RICHMOND HILL",NY,ID103B03
11420,"SOUTH OZONE PARK",NY,ID103B03
11421,WOODHAVEN,NY,ID103B04
11422,ROSEDALE,NY,ID103B03
11423,HOLLIS,NY,ID103B03
11424,JAMAICA,NY,ID103B04
11425,JAMAICA,NY,ID103B03
11426,BELLEROSE,NY,ID103B02
11427,"QUEENS VILLAGE",NY,ID103B03
11428,"QUEENS VILLAGE",NY,ID103B03
11429,"QUEENS VILLAGE",NY,ID103B03
11430,JAMAICA,NY,ID103B03
11431,JAMAICA,NY,ID103B03
11432,JAMAICA,NY,ID103B03
11433,JAMAICA,NY,ID103B03
11434,JAMAICA,NY,ID103B03
11435,JAMAICA,NY,ID103B03
11436,JAMAICA,NY,ID103B03
11439,JAMAICA,NY,ID103B03
11451,JAMAICA,NY,ID103B03
11499,JAMAICA,NY,ID103B03
11501,MINEOLA,NY,ID103B02
11507,ALBERTSON,NY,ID103B02
11509,"ATLANTIC BEACH",NY,ID103B03
11510,BALDWIN,NY,ID103B03
11514,"CARLE PLACE",NY,ID103B02
11516,CEDARHURST,NY,ID103B03
11518,"EAST ROCKAWAY",NY,ID103B03
11520,FREEPORT,NY,ID103B03
11522,FREEPORT,NY,ID103B03
11527,FREEPORT,NY,ID103B03
11530,"GARDEN CITY",NY,ID103B02
11531,"GARDEN CITY",NY,ID103B02
11535,"GARDEN CITY",NY,ID103B02
11536,"GARDEN CITY",NY,ID103B02
11542,"GLEN COVE",NY,ID103B02
11545,"GLEN HEAD",NY,ID103B02
11547,"GLENWOOD LANDING",NY,ID103B02
11548,GREENVALE,NY,ID103B02
11549,HEMPSTEAD,NY,ID103B03
11550,HEMPSTEAD,NY,ID103B03
11551,HEMPSTEAD,NY,ID103B03
11552,"WEST HEMPSTEAD",NY,ID103B03
11553,UNIONDALE,NY,ID103B03
11554,"EAST MEADOW",NY,ID103B03
11555,UNIONDALE,NY,ID103B03
11556,UNIONDALE,NY,ID103B03
11557,HEWLETT,NY,ID103B03
11558,"ISLAND PARK",NY,ID103B03
11559,LAWRENCE,NY,ID103B03
11560,"LOCUST VALLEY",NY,ID103B02
11561,"LONG BEACH",NY,ID103B03
11563,LYNBROOK,NY,ID103B03
11565,MALVERNE,NY,ID103B03
11566,MERRICK,NY,ID103B03
11568,"OLD WESTBURY",NY,ID103B02
11569,"POINT LOOKOUT",NY,ID103B03
11570,"ROCKVILLE CENTRE",NY,ID103B03
11571,"ROCKVILLE CENTRE",NY,ID103B03
11572,OCEANSIDE,NY,ID103B03
11575,ROOSEVELT,NY,ID103B03
11576,ROSLYN,NY,ID103B02
11577,"ROSLYN HEIGHTS",NY,ID103B02
11579,"SEA CLIFF",NY,ID103B02
11580,"VALLEY STREAM",NY,ID103B03
11581,"VALLEY STREAM",NY,ID103B03
11582,"VALLEY STREAM",NY,ID103B03
11590,WESTBURY,NY,ID103B02
11592,"ROCKVILLE CENTRE",NY,ID103B03
11594,WESTBURY,NY,ID103B02
11595,WESTBURY,NY,ID103B02
11596,"WILLISTON PARK",NY,ID103B02
11597,WESTBURY,NY,ID103B02
11598,WOODMERE,NY,ID103B03
11599,"GARDEN CITY",NY,ID103B02
11690,"FAR ROCKAWAY",NY,ID103B03
11691,"FAR ROCKAWAY",NY,ID103B03
11692,ARVERNE,NY,ID103B03
11693,"FAR ROCKAWAY",NY,ID103B03
11694,"ROCKAWAY PARK",NY,ID103B03
11695,"FAR ROCKAWAY",NY,ID103B03
11697,"BREEZY POINT",NY,ID103B03
11701,AMITYVILLE,NY,ID103B03
11702,BABYLON,NY,ID103B01
11703,"NORTH BABYLON",NY,ID103B01
11704,"WEST BABYLON",NY,ID103B01
11705,BAYPORT,NY,ID103B01
11706,"BAY SHORE",NY,ID103B01
11707,"WEST BABYLON",NY,ID103B01
11708,AMITYVILLE,NY,ID103B03
11709,BAYVILLE,NY,ID103B02
11710,BELLMORE,NY,ID103B03
11713,BELLPORT,NY,ID103B01
11714,BETHPAGE,NY,ID103B02
11715,"BLUE POINT",NY,ID103B01
11716,BOHEMIA,NY,ID103B01
11717,BRENTWOOD,NY,ID103B01
11718,BRIGHTWATERS,NY,ID103B01
11719,BROOKHAVEN,NY,ID103B01
11720,CENTEREACH,NY,ID103B01
11721,CENTERPORT,NY,ID103B01
11722,"CENTRAL ISLIP",NY,ID103B01
11724,"COLD SPRING HARBOR",NY,ID103B01
11725,COMMACK,NY,ID103B01
11726,COPIAGUE,NY,ID103B01
11727,CORAM,NY,ID103B01
11729,"DEER PARK",NY,ID103B01
11730,"EAST ISLIP",NY,ID103B01
11731,"EAST NORTHPORT",NY,ID103B01
11732,"EAST NORWICH",NY,ID103B02
11733,"EAST SETAUKET",NY,ID103B01
11735,FARMINGDALE,NY,ID103B03
11736,FARMINGDALE,NY,ID103B03
11737,FARMINGDALE,NY,ID103B03
11738,FARMINGVILLE,NY,ID103B01
11739,"GREAT RIVER",NY,ID103B01
11740,GREENLAWN,NY,ID103B01
11741,HOLBROOK,NY,ID103B01
11742,HOLTSVILLE,NY,ID103B01
11743,HUNTINGTON,NY,ID103B01
11746,"HUNTINGTON STATION",NY,ID103B01
11747,MELVILLE,NY,ID103B01
11749,ISLANDIA,NY,ID103B01
11750,MELVILLE,NY,ID103B01
11751,ISLIP,NY,ID103B01
